UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
272,User_272,68,Female,Location_72,2023-10-12,-0.4074751990238007,Home & Garden,0.009421265141318986,Weekly
273,User_273,62,Male,Location_73,2023-06-29,0.02078530069167008,Home & Garden,-0.32705248990578734,Daily
274,User_274,21,Male,Location_74,2023-12-20,0.5663774441648041,Clothing,0.34589502018842533,Monthly
275,User_275,49,Female,Location_75,2023-05-27,0.7971296768882085,Home & Garden,0.34589502018842533,Weekly
276,User_276,27,Male,Location_76,2023-03-08,-0.7144930001896862,Clothing,0.6823687752355316,Weekly
277,User_277,28,Female,Location_77,2023-03-29,-0.0652579047306163,Clothing,0.6823687752355316,Daily
278,User_278,45,Female,Location_78,2023-03-20,-0.8768017740544536,Food,0.009421265141318986,Daily
279,User_279,63,Male,Location_79,2023-11-28,-0.5697839728885682,Clothing,-0.32705248990578734,Daily
280,User_280,25,Male,Location_80,2023-03-09,-0.32338752099747536,Electronics,0.009421265141318986,Weekly
281,User_281,57,Male,Location_81,2023-02-11,0.5468221702051935,Electronics,0.6823687752355316,Weekly
282,User_282,39,Male,Location_82,2023-02-17,-0.21387798682365639,Home & Garden,-0.6635262449528937,Monthly
283,User_283,51,Female,Location_83,2023-03-15,-0.2177890416155785,Electronics,-0.32705248990578734,Daily
284,User_284,62,Male,Location_84,2023-01-27,-0.17672296630039636,Food,0.34589502018842533,Daily
285,User_285,52,Female,Location_85,2023-07-13,-0.6577827057068156,Electronics,-0.6635262449528937,Daily
286,User_286,52,Male,Location_86,2023-06-06,-0.16107874713270792,Clothing,-0.6635262449528937,Weekly
287,User_287,42,Male,Location_87,2023-05-06,0.09900639653011223,Electronics,0.34589502018842533,Monthly
288,User_288,51,Female,Location_88,2023-06-17,0.32193651966967235,Books,0.009421265141318986,Monthly
289,User_289,23,Male,Location_89,2023-04-14,-0.29601013745402066,Food,-0.32705248990578734,Daily
290,User_290,58,Female,Location_90,2023-12-04,0.9203279028337549,Home & Garden,-0.6635262449528937,Weekly
291,User_291,54,Male,Location_91,2023-10-16,-0.11805714442156474,Books,0.009421265141318986,Daily
292,User_292,18,Male,Location_92,2023-07-01,-0.39183097985611226,Food,0.34589502018842533,Daily
293,User_293,29,Female,Location_93,2023-02-13,0.6778425057345842,Food,0.009421265141318986,Monthly
294,User_294,52,Female,Location_94,2023-12-23,-0.36640912370861856,Food,-0.6635262449528937,Monthly
295,User_295,23,Female,Location_95,2023-09-13,-0.6851600892502704,Electronics,-0.32705248990578734,Weekly
296,User_296,34,Female,Location_96,2023-07-21,0.5174892592657777,Electronics,-0.32705248990578734,Daily
297,User_297,26,Female,Location_97,2023-03-23,-0.5072070962178145,Books,0.34589502018842533,Daily
298,User_298,19,Female,Location_98,2023-10-29,0.4783787113465567,Books,0.009421265141318986,Weekly
299,User_299,35,Female,Location_99,2023-08-13,0.9125057932499107,Clothing,0.6823687752355316,Daily
300,User_300,66,Male,Location_0,2023-05-11,-0.0730800143144605,Clothing,-0.32705248990578734,Weekly
301,User_301,53,Female,Location_1,2023-12-30,-0.5013405140299313,Clothing,0.6823687752355316,Weekly
302,User_302,45,Male,Location_2,2023-10-06,0.7658412385528316,Food,0.009421265141318986,Weekly
303,User_303,58,Male,Location_3,2023-05-24,0.05598479381896904,Home & Garden,0.009421265141318986,Monthly
304,User_304,70,Female,Location_4,2023-12-29,0.9164168480418328,Clothing,0.6823687752355316,Daily
305,User_305,54,Male,Location_5,2023-09-12,0.8010407316801306,Books,0.34589502018842533,Monthly
306,User_306,66,Male,Location_6,2023-01-30,-0.03005841160331732,Home & Garden,0.6823687752355316,Monthly
307,User_307,43,Female,Location_7,2023-05-03,0.7658412385528316,Clothing,-0.6635262449528937,Weekly
308,User_308,21,Male,Location_8,2023-10-11,0.6934867249022726,Electronics,0.6823687752355316,Weekly
309,User_309,57,Female,Location_9,2023-03-01,0.48815634832636196,Clothing,0.6823687752355316,Daily
310,User_310,53,Male,Location_10,2023-12-04,0.6465540673992073,Clothing,0.34589502018842533,Weekly
311,User_311,68,Male,Location_11,2023-03-16,-0.22365562380346166,Food,-0.6635262449528937,Daily
312,User_312,48,Female,Location_12,2023-02-26,0.9477052863772095,Food,0.009421265141318986,Daily
313,User_313,47,Male,Location_13,2023-03-25,0.8108183686599358,Clothing,-0.6635262449528937,Daily
314,User_314,67,Male,Location_14,2023-01-07,-0.6382274317472051,Food,0.6823687752355316,Daily
315,User_315,51,Female,Location_15,2023-11-20,-0.10827950744175947,Electronics,0.009421265141318986,Daily
316,User_316,36,Female,Location_16,2023-03-05,-0.2901435552661375,Home & Garden,0.34589502018842533,Weekly
317,User_317,35,Male,Location_17,2023-06-18,-0.9335120685373242,Home & Garden,0.009421265141318986,Monthly
318,User_318,47,Male,Location_18,2023-12-04,0.4314460538434914,Food,0.34589502018842533,Daily
319,User_319,38,Female,Location_19,2023-08-27,0.599621409896142,Clothing,0.6823687752355316,Monthly
320,User_320,20,Male,Location_20,2023-07-14,-0.7125374727937251,Electronics,-0.6635262449528937,Daily
321,User_321,23,Female,Location_21,2023-10-10,-0.3390317401651638,Electronics,-0.6635262449528937,Monthly
322,User_322,55,Female,Location_22,2023-10-31,-0.5912947742441398,Books,-0.6635262449528937,Monthly
323,User_323,30,Male,Location_23,2023-02-05,-0.04961368556292786,Food,-0.6635262449528937,Daily
324,User_324,62,Female,Location_24,2023-06-13,-0.3996530894399565,Books,-0.6635262449528937,Weekly
325,User_325,20,Female,Location_25,2023-08-17,0.5585553345809599,Food,-0.32705248990578734,Weekly
326,User_326,65,Male,Location_26,2023-05-27,0.4392681634273356,Books,0.6823687752355316,Weekly
327,User_327,45,Female,Location_27,2023-05-19,-0.34880937714496907,Clothing,-0.6635262449528937,Weekly
328,User_328,39,Male,Location_28,2023-02-04,0.924238957625677,Food,-0.6635262449528937,Monthly
329,User_329,57,Male,Location_29,2023-01-14,-0.7320927467533356,Home & Garden,0.34589502018842533,Daily
330,User_330,57,Male,Location_30,2023-07-19,0.25349306081103545,Food,0.6823687752355316,Daily
331,User_331,29,Female,Location_31,2023-12-01,0.6504651221911294,Home & Garden,0.34589502018842533,Weekly
332,User_332,40,Male,Location_32,2023-05-03,0.44122369082329665,Books,-0.6635262449528937,Daily
333,User_333,48,Male,Location_33,2023-01-19,-0.5208957879895418,Books,0.6823687752355316,Daily
334,User_334,35,Male,Location_34,2023-02-22,-0.9335120685373242,Clothing,0.6823687752355316,Daily
335,User_335,24,Male,Location_35,2023-12-11,0.18504960195239858,Home & Garden,0.6823687752355316,Monthly
336,User_336,25,Female,Location_36,2023-05-21,0.33953626623332184,Clothing,0.009421265141318986,Daily
337,User_337,36,Female,Location_37,2023-02-18,0.7599746563649484,Electronics,-0.32705248990578734,Daily
338,User_338,46,Male,Location_38,2023-03-10,-0.13956794577713633,Home & Garden,-0.32705248990578734,Weekly
339,User_339,61,Female,Location_39,2023-01-03,0.0833621773624238,Food,-0.6635262449528937,Monthly
340,User_340,37,Female,Location_40,2023-01-11,0.5878882455203757,Home & Garden,-0.32705248990578734,Monthly
341,User_341,67,Female,Location_41,2023-07-16,0.10291745132203434,Books,0.6823687752355316,Daily
342,User_342,59,Male,Location_42,2023-04-26,0.7013088344861168,Clothing,0.009421265141318986,Daily
343,User_343,47,Female,Location_43,2023-08-03,-0.9080902123898305,Electronics,-0.32705248990578734,Monthly
344,User_344,64,Female,Location_44,2023-04-23,-0.5345844797612692,Clothing,-0.32705248990578734,Daily
345,User_345,39,Female,Location_45,2023-05-14,0.6817535605265063,Electronics,0.009421265141318986,Daily
346,User_346,27,Female,Location_46,2023-02-27,-0.8728907192625315,Books,0.34589502018842533,Weekly
347,User_347,43,Female,Location_47,2023-03-28,0.7286862180295716,Clothing,-0.6635262449528937,Monthly
348,User_348,68,Male,Location_48,2023-09-01,0.08922875955030696,Food,0.6823687752355316,Weekly
349,User_349,50,Female,Location_49,2023-02-07,-0.2862325004742154,Food,0.009421265141318986,Weekly
350,User_350,45,Female,Location_50,2023-11-21,-0.8533354453029209,Clothing,0.34589502018842533,Weekly
351,User_351,27,Male,Location_51,2023-05-09,-0.2979656648499817,Clothing,-0.6635262449528937,Monthly
352,User_352,46,Male,Location_52,2023-02-19,0.310203355293906,Electronics,0.34589502018842533,Daily
353,User_353,61,Male,Location_53,2023-03-04,-0.5326289523653082,Clothing,-0.6635262449528937,Weekly
354,User_354,35,Male,Location_54,2023-08-11,-0.2862325004742154,Electronics,-0.32705248990578734,Daily
355,User_355,59,Female,Location_55,2023-11-26,0.6113545742719083,Clothing,0.009421265141318986,Weekly
356,User_356,18,Female,Location_56,2023-09-29,-0.28818802787017644,Clothing,-0.6635262449528937,Daily
357,User_357,40,Female,Location_57,2023-03-09,-0.8024917330079335,Home & Garden,0.009421265141318986,Weekly
358,User_358,34,Female,Location_58,2023-04-22,-0.8592020274908041,Electronics,0.009421265141318986,Daily
359,User_359,60,Female,Location_59,2024-01-01,-0.8592020274908041,Books,0.34589502018842533,Daily
360,User_360,54,Male,Location_60,2023-05-25,-0.008547610247745729,Food,0.6823687752355316,Weekly
361,User_361,48,Female,Location_61,2023-10-26,-0.48960734965416497,Electronics,0.34589502018842533,Daily
362,User_362,42,Male,Location_62,2023-03-20,0.1733164375766323,Clothing,0.34589502018842533,Weekly
363,User_363,70,Male,Location_63,2023-03-22,0.7286862180295716,Food,0.6823687752355316,Weekly
364,User_364,21,Male,Location_64,2023-12-16,-0.671471397478543,Clothing,0.6823687752355316,Monthly
365,User_365,69,Female,Location_65,2023-03-25,-0.3018767196419038,Books,0.34589502018842533,Weekly
366,User_366,26,Female,Location_66,2023-04-14,-0.8807128288463757,Electronics,0.009421265141318986,Daily
367,User_367,45,Male,Location_67,2023-05-13,0.02860741027551429,Electronics,-0.32705248990578734,Daily
368,User_368,47,Male,Location_68,2023-04-09,0.4040686703000366,Clothing,0.6823687752355316,Monthly
369,User_369,64,Male,Location_69,2023-01-29,0.7834409851164811,Clothing,-0.32705248990578734,Monthly
370,User_370,41,Male,Location_70,2023-02-24,0.47642318395059563,Electronics,0.009421265141318986,Weekly
371,User_371,50,Male,Location_71,2023-03-08,0.601576937292103,Clothing,0.6823687752355316,Daily
372,User_372,37,Male,Location_72,2023-02-12,-0.47396313048647654,Electronics,-0.6635262449528937,Monthly
373,User_373,26,Female,Location_73,2023-12-12,0.34735837581716605,Home & Garden,-0.6635262449528937,Daily
374,User_374,25,Male,Location_74,2023-09-04,-0.018325247227550998,Books,0.34589502018842533,Monthly
375,User_375,41,Male,Location_75,2023-04-06,-0.784891986444284,Electronics,-0.32705248990578734,Daily
376,User_376,31,Male,Location_76,2023-04-06,-0.17672296630039636,Books,-0.6635262449528937,Daily
377,User_377,35,Male,Location_77,2023-10-13,0.29651466352217865,Books,0.34589502018842533,Monthly
378,User_378,70,Male,Location_78,2023-05-16,-0.3937865072520733,Home & Garden,0.34589502018842533,Daily
379,User_379,18,Female,Location_79,2023-11-19,-0.4798297126743597,Electronics,0.34589502018842533,Weekly
380,User_380,29,Male,Location_80,2023-07-30,0.6661093413588178,Clothing,0.009421265141318986,Weekly
381,User_381,46,Female,Location_81,2023-01-08,0.452956855199063,Clothing,-0.32705248990578734,Daily
382,User_382,54,Male,Location_82,2023-05-31,0.673931450942662,Electronics,0.6823687752355316,Weekly
383,User_383,43,Male,Location_83,2023-12-09,-0.7301372193573745,Electronics,0.34589502018842533,Daily
384,User_384,50,Female,Location_84,2023-03-17,-0.4798297126743597,Books,0.6823687752355316,Weekly
385,User_385,60,Male,Location_85,2023-03-19,-0.7927140960281283,Books,-0.6635262449528937,Monthly
386,User_386,32,Female,Location_86,2023-02-14,0.7482414919891821,Food,0.009421265141318986,Daily
387,User_387,40,Female,Location_87,2023-03-29,0.5429111154132714,Books,0.6823687752355316,Daily
388,User_388,46,Female,Location_88,2023-03-30,-0.9237344315575189,Electronics,0.34589502018842533,Weekly
389,User_389,38,Female,Location_89,2023-10-25,-0.21974456901153955,Food,0.009421265141318986,Monthly
390,User_390,36,Female,Location_90,2023-03-06,-0.8455133357190767,Books,0.34589502018842533,Daily
391,User_391,22,Female,Location_91,2023-03-27,0.38255786894446503,Clothing,0.009421265141318986,Monthly
392,User_392,40,Male,Location_92,2023-01-24,-0.4211638907955281,Books,0.6823687752355316,Daily
393,User_393,53,Female,Location_93,2023-04-03,0.5565998071849988,Books,0.6823687752355316,Weekly
394,User_394,37,Male,Location_94,2023-08-18,0.22807120466354178,Books,-0.6635262449528937,Weekly
395,User_395,25,Male,Location_95,2023-04-15,-0.9491562877050126,Books,-0.32705248990578734,Monthly
396,User_396,26,Female,Location_96,2023-05-21,0.7541080741770653,Home & Garden,0.34589502018842533,Weekly
397,User_397,31,Female,Location_97,2023-01-24,-0.3214319936015143,Electronics,0.34589502018842533,Monthly
398,User_398,23,Female,Location_98,2023-04-26,-0.5834726646602956,Food,-0.6635262449528937,Weekly
399,User_399,18,Male,Location_99,2023-10-11,-0.96284497947674,Electronics,0.009421265141318986,Monthly
400,User_400,26,Female,Location_0,2023-04-10,0.7893075673043642,Books,0.009421265141318986,Weekly
401,User_401,33,Female,Location_1,2023-10-31,0.4470902730111798,Clothing,0.6823687752355316,Monthly
402,User_402,33,Male,Location_2,2023-12-03,-0.8318246439473493,Food,0.6823687752355316,Weekly
403,User_403,29,Female,Location_3,2023-08-15,0.3962465607161924,Electronics,0.34589502018842533,Monthly
404,User_404,22,Male,Location_4,2023-07-27,-0.528717897573386,Clothing,-0.32705248990578734,Daily
405,User_405,57,Female,Location_5,2023-02-08,0.8264625878276243,Books,0.34589502018842533,Monthly
406,User_406,46,Male,Location_6,2023-11-04,0.5018450400980893,Clothing,0.009421265141318986,Weekly
407,User_407,63,Female,Location_7,2023-11-20,0.671975923546701,Electronics,-0.32705248990578734,Weekly
408,User_408,44,Male,Location_8,2023-02-08,0.6915311975063115,Food,-0.32705248990578734,Daily
409,User_409,28,Female,Location_9,2023-08-01,0.8851284097064559,Electronics,-0.6635262449528937,Weekly
410,User_410,70,Female,Location_10,2023-02-25,0.25740411560295756,Clothing,0.6823687752355316,Daily
411,User_411,64,Male,Location_11,2023-09-05,-0.13565689098521422,Clothing,-0.32705248990578734,Monthly
412,User_412,67,Female,Location_12,2023-01-27,-0.17672296630039636,Electronics,0.34589502018842533,Weekly
413,User_413,45,Female,Location_13,2023-12-07,0.7306417454255326,Electronics,0.009421265141318986,Daily
414,User_414,69,Male,Location_14,2023-07-12,-0.6812490344583483,Electronics,0.6823687752355316,Daily
415,User_415,53,Male,Location_15,2023-08-23,0.9359721220014432,Clothing,0.34589502018842533,Weekly
416,User_416,59,Female,Location_16,2023-01-27,-0.7633811850887124,Home & Garden,0.009421265141318986,Daily
417,User_417,36,Male,Location_17,2023-04-27,0.16940538278471018,Electronics,0.34589502018842533,Daily
418,User_418,52,Female,Location_18,2023-11-25,0.06771795819473538,Books,0.34589502018842533,Monthly
419,User_419,69,Female,Location_19,2023-07-24,0.5311779510375051,Clothing,0.6823687752355316,Monthly
420,User_420,48,Male,Location_20,2023-01-02,-0.9139567945777136,Home & Garden,0.009421265141318986,Monthly
421,User_421,61,Male,Location_21,2023-05-29,-0.8318246439473493,Food,0.34589502018842533,Daily
422,User_422,36,Female,Location_22,2023-12-25,-0.6147611029956724,Home & Garden,-0.32705248990578734,Weekly
423,User_423,63,Male,Location_23,2023-07-20,0.10487297871799539,Food,0.6823687752355316,Monthly
424,User_424,41,Female,Location_24,2023-10-09,0.926194485021638,Home & Garden,-0.6635262449528937,Weekly
425,User_425,19,Male,Location_25,2023-01-12,0.636776430419402,Clothing,-0.32705248990578734,Monthly
426,User_426,24,Female,Location_26,2023-04-04,-0.43876363735917756,Books,0.009421265141318986,Daily
427,User_427,60,Female,Location_27,2023-07-12,-0.03396946639523943,Clothing,-0.32705248990578734,Monthly
428,User_428,66,Female,Location_28,2023-07-18,-0.008547610247745729,Home & Garden,0.34589502018842533,Weekly
429,User_429,48,Female,Location_29,2023-11-29,0.01687424589974797,Home & Garden,-0.6635262449528937,Daily
430,User_430,34,Female,Location_30,2023-01-13,-0.2686327539105659,Food,0.6823687752355316,Weekly
431,User_431,44,Female,Location_31,2023-02-14,0.044251629443202725,Electronics,-0.6635262449528937,Daily
432,User_432,53,Female,Location_32,2023-06-14,0.7404193824053379,Clothing,-0.32705248990578734,Weekly
433,User_433,67,Male,Location_33,2023-10-06,-0.7888030412362061,Food,-0.6635262449528937,Monthly
434,User_434,60,Male,Location_34,2023-02-11,0.2808704443544902,Home & Garden,0.009421265141318986,Daily
435,User_435,27,Male,Location_35,2023-03-27,0.5605108619769209,Home & Garden,0.34589502018842533,Weekly
436,User_436,62,Female,Location_36,2023-12-26,0.2632706977908407,Electronics,0.34589502018842533,Daily
437,User_437,31,Male,Location_37,2023-01-13,0.3317141566494776,Clothing,0.009421265141318986,Weekly
438,User_438,24,Male,Location_38,2023-04-21,0.7130419988618831,Home & Garden,0.34589502018842533,Weekly
439,User_439,56,Male,Location_39,2023-11-02,-0.43485258256725545,Books,0.6823687752355316,Daily
440,User_440,57,Male,Location_40,2023-05-30,0.0579403212149301,Electronics,0.34589502018842533,Monthly
441,User_441,26,Female,Location_41,2023-11-01,0.18700512934835964,Electronics,0.34589502018842533,Daily
442,User_442,31,Female,Location_42,2023-06-28,0.6133101016678694,Food,-0.32705248990578734,Monthly
443,User_443,25,Male,Location_43,2023-09-02,0.5331334784334661,Food,-0.6635262449528937,Weekly
444,User_444,34,Female,Location_44,2023-03-22,-0.8474688631150378,Food,0.34589502018842533,Daily
445,User_445,40,Female,Location_45,2023-05-07,-0.5873837194522177,Home & Garden,-0.32705248990578734,Daily
446,User_446,33,Female,Location_46,2023-12-04,0.06771795819473538,Electronics,0.009421265141318986,Monthly
447,User_447,43,Female,Location_47,2023-08-02,0.8636176083508843,Clothing,0.6823687752355316,Monthly
448,User_448,26,Female,Location_48,2023-08-05,0.8342846974114685,Books,0.009421265141318986,Daily
449,User_449,53,Male,Location_49,2023-04-14,0.9164168480418328,Home & Garden,0.6823687752355316,Daily
450,User_450,24,Female,Location_50,2023-10-09,0.4470902730111798,Home & Garden,-0.32705248990578734,Weekly
451,User_451,35,Male,Location_51,2023-03-30,-0.05156921295888891,Clothing,0.009421265141318986,Daily
452,User_452,25,Female,Location_52,2023-09-04,-0.44854127433898283,Home & Garden,-0.32705248990578734,Daily
453,User_453,38,Male,Location_53,2023-03-24,0.46273449217886825,Clothing,0.6823687752355316,Daily
454,User_454,43,Male,Location_54,2023-02-26,-0.6871156166462314,Clothing,0.34589502018842533,Weekly
455,User_455,20,Female,Location_55,2023-03-14,-0.7360038015452577,Electronics,-0.32705248990578734,Monthly
456,User_456,34,Male,Location_56,2023-12-25,-0.9256899589534799,Home & Garden,-0.6635262449528937,Daily
457,User_457,68,Female,Location_57,2023-01-30,-0.4250749455874502,Home & Garden,0.34589502018842533,Daily
458,User_458,63,Male,Location_58,2023-08-15,0.24175989643526916,Books,0.34589502018842533,Weekly
459,User_459,41,Male,Location_59,2023-02-25,0.924238957625677,Clothing,-0.6635262449528937,Daily
460,User_460,42,Female,Location_60,2023-12-27,0.7189085810497663,Books,0.009421265141318986,Monthly
461,User_461,22,Male,Location_61,2023-04-03,0.19482723893220386,Books,-0.6635262449528937,Weekly
462,User_462,54,Female,Location_62,2023-04-26,-0.7203595823775694,Books,0.34589502018842533,Weekly
463,User_463,62,Male,Location_63,2023-10-15,0.14985010882509964,Food,0.009421265141318986,Daily
464,User_464,67,Female,Location_64,2023-02-01,-0.16107874713270792,Electronics,0.009421265141318986,Daily
465,User_465,41,Male,Location_65,2023-10-12,0.417757362071764,Clothing,0.6823687752355316,Monthly
466,User_466,48,Male,Location_66,2023-05-13,0.8714397179347285,Home & Garden,-0.6635262449528937,Weekly
467,User_467,43,Female,Location_67,2023-09-13,0.17136091018067123,Food,0.34589502018842533,Weekly
468,User_468,38,Female,Location_68,2023-09-15,0.380602341548504,Food,-0.32705248990578734,Weekly
469,User_469,51,Male,Location_69,2023-12-02,-0.0437471033750447,Food,0.6823687752355316,Weekly
470,User_470,55,Female,Location_70,2023-01-12,-0.04570263077100575,Home & Garden,-0.32705248990578734,Weekly
471,User_471,41,Male,Location_71,2023-04-17,-0.4700520756945544,Food,0.009421265141318986,Monthly
472,User_472,45,Male,Location_72,2023-08-26,-0.9237344315575189,Food,0.34589502018842533,Monthly
473,User_473,47,Male,Location_73,2023-01-17,-0.8024917330079335,Home & Garden,0.34589502018842533,Monthly
474,User_474,51,Female,Location_74,2023-03-07,0.8753507727266506,Electronics,-0.6635262449528937,Weekly
475,User_475,69,Female,Location_75,2023-07-13,-0.10241292525387631,Food,0.34589502018842533,Monthly
476,User_476,69,Female,Location_76,2023-05-10,-0.3605425415207354,Clothing,0.34589502018842533,Weekly
477,User_477,40,Male,Location_77,2023-09-08,-0.02614735681139521,Electronics,-0.6635262449528937,Monthly
478,User_478,25,Male,Location_78,2023-04-22,-0.6792935070623872,Home & Garden,-0.6635262449528937,Daily
479,User_479,59,Male,Location_79,2024-01-01,-0.4250749455874502,Electronics,0.34589502018842533,Daily
480,User_480,67,Female,Location_80,2023-04-03,-0.1532566375488637,Electronics,0.34589502018842533,Weekly
481,User_481,27,Male,Location_81,2023-10-02,0.2104714580998923,Books,0.6823687752355316,Monthly
482,User_482,18,Female,Location_82,2023-05-18,-0.7751143494644788,Home & Garden,-0.32705248990578734,Daily
483,User_483,37,Female,Location_83,2023-06-28,0.3630025949848545,Electronics,0.6823687752355316,Weekly
484,User_484,54,Female,Location_84,2023-12-11,-0.7672922398806346,Home & Garden,0.6823687752355316,Daily
485,User_485,35,Female,Location_85,2023-10-30,0.8342846974114685,Food,0.009421265141318986,Daily
486,User_486,38,Female,Location_86,2023-05-24,-0.24321089776307217,Home & Garden,0.34589502018842533,Weekly
487,User_487,66,Male,Location_87,2023-09-22,-0.4720076030905155,Electronics,0.6823687752355316,Daily
488,User_488,21,Male,Location_88,2023-08-09,-0.1239237266094479,Home & Garden,0.34589502018842533,Daily
489,User_489,60,Male,Location_89,2023-11-24,-0.22952220599134482,Books,0.6823687752355316,Weekly
490,User_490,19,Male,Location_90,2023-06-08,-0.4583189113187881,Books,0.009421265141318986,Weekly
491,User_491,38,Female,Location_91,2023-08-11,-0.6304053221633609,Books,0.34589502018842533,Weekly
492,User_492,54,Female,Location_92,2023-06-01,0.2143825128918144,Home & Garden,-0.32705248990578734,Daily
493,User_493,22,Female,Location_93,2023-05-09,0.9046836836660664,Electronics,0.009421265141318986,Monthly
494,User_494,34,Male,Location_94,2023-12-15,0.5722440263526872,Food,-0.6635262449528937,Weekly
495,User_495,66,Male,Location_95,2023-05-10,0.05011821163108589,Clothing,-0.32705248990578734,Monthly
496,User_496,65,Female,Location_96,2023-09-09,-0.008547610247745729,Food,0.6823687752355316,Monthly
497,User_497,28,Male,Location_97,2023-07-10,0.4510013278031019,Books,0.34589502018842533,Daily
498,User_498,63,Male,Location_98,2023-06-21,0.7286862180295716,Electronics,0.34589502018842533,Weekly
499,User_499,58,Male,Location_99,2023-04-09,0.8029962590760916,Home & Garden,-0.32705248990578734,Daily
500,User_500,48,Female,Location_0,2023-03-11,0.7482414919891821,Home & Garden,-0.6635262449528937,Weekly
501,User_501,45,Male,Location_1,2023-11-15,-0.8435578083231157,Electronics,0.34589502018842533,Weekly
502,User_502,61,Female,Location_2,2023-04-16,0.5057560948900114,Electronics,-0.6635262449528937,Monthly
503,User_503,49,Male,Location_3,2023-04-22,-0.7946696234240893,Books,-0.6635262449528937,Daily
504,User_504,38,Female,Location_4,2023-08-20,-0.9765336712484673,Books,0.009421265141318986,Monthly
505,User_505,24,Male,Location_5,2023-02-07,0.012963191107825863,Electronics,-0.32705248990578734,Daily
506,User_506,27,Male,Location_6,2023-06-15,-0.4465857469430218,Books,-0.32705248990578734,Monthly
507,User_507,45,Female,Location_7,2023-05-17,-0.5072070962178145,Clothing,-0.32705248990578734,Weekly
508,User_508,65,Female,Location_8,2023-12-14,0.6485095947951683,Home & Garden,0.6823687752355316,Weekly
509,User_509,53,Female,Location_9,2023-12-30,-0.6675603426866209,Books,-0.32705248990578734,Weekly
510,User_510,37,Male,Location_10,2023-06-18,-0.5404510619491524,Books,0.34589502018842533,Daily
511,User_511,30,Female,Location_11,2023-05-25,-0.15521216494482476,Books,0.34589502018842533,Weekly
512,User_512,36,Male,Location_12,2023-05-17,0.15376116361702175,Electronics,-0.32705248990578734,Daily
513,User_513,67,Female,Location_13,2023-09-23,0.7052198892780389,Clothing,0.34589502018842533,Monthly
514,User_514,28,Male,Location_14,2023-01-04,-0.4720076030905155,Books,0.009421265141318986,Monthly
515,User_515,52,Male,Location_15,2023-07-28,-0.3253430483934364,Clothing,0.6823687752355316,Monthly
516,User_516,51,Male,Location_16,2023-07-30,-0.7320927467533356,Clothing,0.6823687752355316,Weekly
517,User_517,61,Female,Location_17,2023-08-09,-0.43876363735917756,Electronics,-0.6635262449528937,Daily
518,User_518,21,Male,Location_18,2023-03-02,0.7580191289689874,Books,-0.6635262449528937,Weekly
519,User_519,30,Female,Location_19,2023-02-07,-0.2549440621388385,Clothing,0.6823687752355316,Weekly
520,User_520,54,Male,Location_20,2023-01-22,-0.7809809316523619,Books,-0.32705248990578734,Weekly
521,User_521,19,Male,Location_21,2023-12-29,0.5409555880173104,Books,-0.32705248990578734,Daily
522,User_522,67,Male,Location_22,2023-09-11,-0.44854127433898283,Food,0.009421265141318986,Daily
523,User_523,18,Male,Location_23,2023-12-21,-0.9765336712484673,Home & Garden,0.6823687752355316,Weekly
524,User_524,57,Female,Location_24,2023-02-22,0.6113545742719083,Books,0.34589502018842533,Weekly
525,User_525,42,Male,Location_25,2023-08-11,0.39037997852830925,Electronics,0.34589502018842533,Daily
526,User_526,54,Male,Location_26,2023-08-23,-0.6401829591431661,Home & Garden,-0.6635262449528937,Weekly
527,User_527,53,Female,Location_27,2023-07-28,-0.7653367124846735,Electronics,0.6823687752355316,Daily
528,User_528,23,Male,Location_28,2023-10-26,-0.41725283600360596,Electronics,-0.6635262449528937,Monthly
529,User_529,24,Female,Location_29,2023-11-06,-0.528717897573386,Electronics,0.009421265141318986,Monthly
530,User_530,21,Female,Location_30,2023-06-12,0.816684950847819,Food,-0.6635262449528937,Weekly
531,User_531,52,Male,Location_31,2023-10-14,0.39037997852830925,Home & Garden,0.009421265141318986,Daily
532,User_532,58,Male,Location_32,2023-03-06,-0.22756667859538376,Electronics,0.6823687752355316,Daily
533,User_533,51,Female,Location_33,2023-10-03,-0.40943072641976175,Food,0.009421265141318986,Weekly
534,User_534,46,Female,Location_34,2023-10-14,0.6954422522982336,Home & Garden,-0.6635262449528937,Weekly
535,User_535,22,Female,Location_35,2023-05-21,-0.46418549350667127,Electronics,0.6823687752355316,Daily
536,User_536,44,Female,Location_36,2023-12-21,0.11269508830183961,Electronics,-0.6635262449528937,Monthly
537,User_537,50,Female,Location_37,2023-08-21,0.6993533070901558,Books,0.34589502018842533,Weekly
538,User_538,63,Female,Location_38,2023-06-29,-0.9804447260403895,Home & Garden,-0.32705248990578734,Daily
539,User_539,69,Female,Location_39,2023-10-25,-0.6616937604987377,Clothing,0.009421265141318986,Monthly
540,User_540,27,Female,Location_40,2023-02-20,-0.929601013745402,Electronics,0.009421265141318986,Weekly
541,User_541,23,Male,Location_41,2023-11-30,-0.6088945208077893,Electronics,-0.32705248990578734,Monthly
542,User_542,51,Female,Location_42,2023-03-14,0.7384638550093768,Electronics,0.009421265141318986,Monthly
543,User_543,25,Male,Location_43,2023-07-14,0.8733952453306896,Books,0.009421265141318986,Weekly
544,User_544,48,Male,Location_44,2023-08-29,0.31411441008582813,Books,0.34589502018842533,Daily
